13912
CP_ID	CP_CSID	CP_POSIDX	CP_W	CP_Z	CP_RGH	CP_BLOCK
8576	1072	8	43	6	0.025	1
8577	1073	1	-43	6	0.025	1
8578	1073	2	-35	2	0.025	1
8579	1073	3	-13	2	0.025	1
8580	1073	4	-10	0	0.025	1
8581	1073	5	10	0	0.025	1
8582	1073	6	13	2	0.025	1
8583	1073	7	35	2	0.025	1
8584	1073	8	43	6	0.025	1
8585	1074	1	-43	6	0.025	1
8586	1074	2	-35	2	0.025	1
8587	1074	3	-13	2	0.025	1
8588	1074	4	-10	0	0.025	1
8589	1074	5	10	0	0.025	1
8590	1074	6	13	2	0.025	1
8591	1074	7	35	2	0.025	1
8592	1074	8	43	6	0.025	1
8593	1075	1	-43	6	0.025	1
8594	1075	2	-35	2	0.025	1
8595	1075	3	-13	2	0.025	1
8596	1075	4	-10	0	0.025	1
8597	1075	5	10	0	0.025	1
8598	1075	6	13	2	0.025	1
8599	1075	7	35	2	0.025	1
8600	1075	8	43	6	0.025	1
8601	1076	1	-43	6	0.025	1
8602	1076	2	-35	2	0.025	1
8603	1076	3	-13	2	0.025	1
8604	1076	4	-10	0	0.025	1
8605	1076	5	10	0	0.025	1
8606	1076	6	13	2	0.025	1
8607	1076	7	35	2	0.025	1
8608	1076	8	43	6	0.025	1
8609	1077	1	-43	6	0.025	1
8610	1077	2	-35	2	0.025	1
8611	1077	3	-13	2	0.025	1
8612	1077	4	-10	0	0.025	1
8613	1077	5	10	0	0.025	1
8614	1077	6	13	2	0.025	1
8615	1077	7	35	2	0.025	1
8616	1077	8	43	6	0.025	1
8617	1078	1	-43	6	0.025	1
8618	1078	2	-35	2	0.025	1
8619	1078	3	-13	2	0.025	1
8620	1078	4	-10	0	0.025	1
8621	1078	5	10	0	0.025	1
8622	1078	6	13	2	0.025	1
8623	1078	7	35	2	0.025	1
8624	1078	8	43	6	0.025	1
8625	1079	1	-43	6	0.025	1
8626	1079	2	-35	2	0.025	1
8627	1079	3	-13	2	0.025	1
8628	1079	4	-10	0	0.025	1
8629	1079	5	10	0	0.025	1
8630	1079	6	13	2	0.025	1
8631	1079	7	35	2	0.025	1
8632	1079	8	43	6	0.025	1
8633	1080	1	-43	6	0.025	1
8634	1080	2	-35	2	0.025	1
8635	1080	3	-13	2	0.025	1
8636	1080	4	-10	0	0.025	1
8637	1080	5	10	0	0.025	1
8638	1080	6	13	2	0.025	1
8639	1080	7	35	2	0.025	1
8640	1080	8	43	6	0.025	1
8641	1081	1	-43	6	0.025	1
8642	1081	2	-35	2	0.025	1
8643	1081	3	-13	2	0.025	1
8644	1081	4	-10	0	0.025	1
8645	1081	5	10	0	0.025	1
8646	1081	6	13	2	0.025	1
8647	1081	7	35	2	0.025	1
8648	1081	8	43	6	0.025	1
8649	1082	1	-43	6	0.025	1
8650	1082	2	-35	2	0.025	1
8651	1082	3	-13	2	0.025	1
8652	1082	4	-10	0	0.025	1
8653	1082	5	10	0	0.025	1
8654	1082	6	13	2	0.025	1
8655	1082	7	35	2	0.025	1
8656	1082	8	43	6	0.025	1
8657	1083	1	-43	6	0.025	1
8658	1083	2	-35	2	0.025	1
8659	1083	3	-13	2	0.025	1
8660	1083	4	-10	0	0.025	1
8661	1083	5	10	0	0.025	1
8662	1083	6	13	2	0.025	1
8663	1083	7	35	2	0.025	1
8664	1083	8	43	6	0.025	1
8665	1084	1	-43	6	0.025	1
8666	1084	2	-35	2	0.025	1
8667	1084	3	-13	2	0.025	1
8668	1084	4	-10	0	0.025	1
8669	1084	5	10	0	0.025	1
8670	1084	6	13	2	0.025	1
8671	1084	7	35	2	0.025	1
8672	1084	8	43	6	0.025	1
8673	1085	1	-43	6	0.025	1
8674	1085	2	-35	2	0.025	1
8675	1085	3	-13	2	0.025	1
8676	1085	4	-10	0	0.025	1
8677	1085	5	10	0	0.025	1
8678	1085	6	13	2	0.025	1
8679	1085	7	35	2	0.025	1
8680	1085	8	43	6	0.025	1
8681	1086	1	-43	6	0.025	1
8682	1086	2	-35	2	0.025	1
8683	1086	3	-13	2	0.025	1
8684	1086	4	-10	0	0.025	1
8685	1086	5	10	0	0.025	1
8686	1086	6	13	2	0.025	1
8687	1086	7	35	2	0.025	1
8688	1086	8	43	6	0.025	1
8689	1087	1	-43	6	0.025	1
8690	1087	2	-35	2	0.025	1
8691	1087	3	-13	2	0.025	1
8692	1087	4	-10	0	0.025	1
8693	1087	5	10	0	0.025	1
8694	1087	6	13	2	0.025	1
8695	1087	7	35	2	0.025	1
8696	1087	8	43	6	0.025	1
8697	1088	1	-43	6	0.025	1
8698	1088	2	-35	2	0.025	1
8699	1088	3	-13	2	0.025	1
8700	1088	4	-10	0	0.025	1
8701	1088	5	10	0	0.025	1
8702	1088	6	13	2	0.025	1
8703	1088	7	35	2	0.025	1
8704	1088	8	43	6	0.025	1
8705	1089	1	-43	6	0.025	1
8706	1089	2	-35	2	0.025	1
8707	1089	3	-13	2	0.025	1
8708	1089	4	-10	0	0.025	1
8709	1089	5	10	0	0.025	1
8710	1089	6	13	2	0.025	1
8711	1089	7	35	2	0.025	1
8712	1089	8	43	6	0.025	1
8713	1090	1	-43	6	0.025	1
8714	1090	2	-35	2	0.025	1
8715	1090	3	-13	2	0.025	1
8716	1090	4	-10	0	0.025	1
8717	1090	5	10	0	0.025	1
8718	1090	6	13	2	0.025	1
8719	1090	7	35	2	0.025	1
8720	1090	8	43	6	0.025	1
8721	1091	1	-43	6	0.025	1
8722	1091	2	-35	2	0.025	1
8723	1091	3	-13	2	0.025	1
8724	1091	4	-10	0	0.025	1
8725	1091	5	10	0	0.025	1
8726	1091	6	13	2	0.025	1
8727	1091	7	35	2	0.025	1
8728	1091	8	43	6	0.025	1
8729	1092	1	-43	6	0.025	1
8730	1092	2	-35	2	0.025	1
8731	1092	3	-13	2	0.025	1
8732	1092	4	-10	0	0.025	1
8733	1092	5	10	0	0.025	1
8734	1092	6	13	2	0.025	1
8735	1092	7	35	2	0.025	1
8736	1092	8	43	6	0.025	1
8737	1093	1	-43	6	0.025	1
8738	1093	2	-35	2	0.025	1
8739	1093	3	-13	2	0.025	1
8740	1093	4	-10	0	0.025	1
8741	1093	5	10	0	0.025	1
8742	1093	6	13	2	0.025	1
8743	1093	7	35	2	0.025	1
8744	1093	8	43	6	0.025	1
8745	1094	1	-43	6	0.025	1
8746	1094	2	-35	2	0.025	1
8747	1094	3	-13	2	0.025	1
8748	1094	4	-10	0	0.025	1
8749	1094	5	10	0	0.025	1
8750	1094	6	13	2	0.025	1
8751	1094	7	35	2	0.025	1
8752	1094	8	43	6	0.025	1
8753	1095	1	-43	6	0.025	1
8754	1095	2	-35	2	0.025	1
8755	1095	3	-13	2	0.025	1
8756	1095	4	-10	0	0.025	1
8757	1095	5	10	0	0.025	1
8758	1095	6	13	2	0.025	1
8759	1095	7	35	2	0.025	1
8760	1095	8	43	6	0.025	1
8761	1096	1	-43	6	0.025	1
8762	1096	2	-35	2	0.025	1
8763	1096	3	-13	2	0.025	1
8764	1096	4	-10	0	0.025	1
8765	1096	5	10	0	0.025	1
8766	1096	6	13	2	0.025	1
8767	1096	7	35	2	0.025	1
8768	1096	8	43	6	0.025	1
8769	1097	1	-43	6	0.025	1
8770	1097	2	-35	2	0.025	1
8771	1097	3	-13	2	0.025	1
8772	1097	4	-10	0	0.025	1
8773	1097	5	10	0	0.025	1
8774	1097	6	13	2	0.025	1
8775	1097	7	35	2	0.025	1
8776	1097	8	43	6	0.025	1
8777	1098	1	-43	6	0.025	1
8778	1098	2	-35	2	0.025	1
8779	1098	3	-13	2	0.025	1
8780	1098	4	-10	0	0.025	1
8781	1098	5	10	0	0.025	1
8782	1098	6	13	2	0.025	1
8783	1098	7	35	2	0.025	1
8784	1098	8	43	6	0.025	1
8785	1099	1	-43	6	0.025	1
8786	1099	2	-35	2	0.025	1
8787	1099	3	-13	2	0.025	1
8788	1099	4	-10	0	0.025	1
8789	1099	5	10	0	0.025	1
8790	1099	6	13	2	0.025	1
8791	1099	7	35	2	0.025	1
8792	1099	8	43	6	0.025	1
8793	1100	1	-43	6	0.025	1
8794	1100	2	-35	2	0.025	1
8795	1100	3	-13	2	0.025	1
8796	1100	4	-10	0	0.025	1
8797	1100	5	10	0	0.025	1
8798	1100	6	13	2	0.025	1
8799	1100	7	35	2	0.025	1
8800	1100	8	43	6	0.025	1
8801	1101	1	-43	6	0.025	1
8802	1101	2	-35	2	0.025	1
8803	1101	3	-13	2	0.025	1
8804	1101	4	-10	0	0.025	1
8805	1101	5	10	0	0.025	1
8806	1101	6	13	2	0.025	1
8807	1101	7	35	2	0.025	1
8808	1101	8	43	6	0.025	1
8809	1102	1	-43	6	0.025	1
8810	1102	2	-35	2	0.025	1
8811	1102	3	-13	2	0.025	1
8812	1102	4	-10	0	0.025	1
8813	1102	5	10	0	0.025	1
8814	1102	6	13	2	0.025	1
8815	1102	7	35	2	0.025	1
8816	1102	8	43	6	0.025	1
8817	1103	1	-43	6	0.025	1
8818	1103	2	-35	2	0.025	1
8819	1103	3	-13	2	0.025	1
8820	1103	4	-10	0	0.025	1
8821	1103	5	10	0	0.025	1
8822	1103	6	13	2	0.025	1
8823	1103	7	35	2	0.025	1
8824	1103	8	43	6	0.025	1
8825	1104	1	-43	6	0.025	1
8826	1104	2	-35	2	0.025	1
8827	1104	3	-13	2	0.025	1
8828	1104	4	-10	0	0.025	1
8829	1104	5	10	0	0.025	1
8830	1104	6	13	2	0.025	1
8831	1104	7	35	2	0.025	1
8832	1104	8	43	6	0.025	1
8833	1105	1	-43	6	0.025	1
8834	1105	2	-35	2	0.025	1
8835	1105	3	-13	2	0.025	1
8836	1105	4	-10	0	0.025	1
8837	1105	5	10	0	0.025	1
8838	1105	6	13	2	0.025	1
8839	1105	7	35	2	0.025	1
8840	1105	8	43	6	0.025	1
8841	1106	1	-43	6	0.025	1
8842	1106	2	-35	2	0.025	1
8843	1106	3	-13	2	0.025	1
8844	1106	4	-10	0	0.025	1
8845	1106	5	10	0	0.025	1
8846	1106	6	13	2	0.025	1
8847	1106	7	35	2	0.025	1
8848	1106	8	43	6	0.025	1
8849	1107	1	-43	6	0.025	1
8850	1107	2	-35	2	0.025	1
8851	1107	3	-13	2	0.025	1
8852	1107	4	-10	0	0.025	1
8853	1107	5	10	0	0.025	1
8854	1107	6	13	2	0.025	1
8855	1107	7	35	2	0.025	1
8856	1107	8	43	6	0.025	1
8857	1108	1	-43	6	0.025	1
8858	1108	2	-35	2	0.025	1
8859	1108	3	-13	2	0.025	1
8860	1108	4	-10	0	0.025	1
8861	1108	5	10	0	0.025	1
8862	1108	6	13	2	0.025	1
8863	1108	7	35	2	0.025	1
8864	1108	8	43	6	0.025	1
8865	1109	1	-43	6	0.025	1
8866	1109	2	-35	2	0.025	1
8867	1109	3	-13	2	0.025	1
8868	1109	4	-10	0	0.025	1
8869	1109	5	10	0	0.025	1
8870	1109	6	13	2	0.025	1
8871	1109	7	35	2	0.025	1
8872	1109	8	43	6	0.025	1
8873	1110	1	-43	6	0.025	1
8874	1110	2	-35	2	0.025	1
8875	1110	3	-13	2	0.025	1
8876	1110	4	-10	0	0.025	1
8877	1110	5	10	0	0.025	1
8878	1110	6	13	2	0.025	1
8879	1110	7	35	2	0.025	1
8880	1110	8	43	6	0.025	1
8881	1111	1	-43	6	0.025	1
8882	1111	2	-35	2	0.025	1
8883	1111	3	-13	2	0.025	1
8884	1111	4	-10	0	0.025	1
8885	1111	5	10	0	0.025	1
8886	1111	6	13	2	0.025	1
8887	1111	7	35	2	0.025	1
8888	1111	8	43	6	0.025	1
8889	1112	1	-43	6	0.025	1
8890	1112	2	-35	2	0.025	1
8891	1112	3	-13	2	0.025	1
8892	1112	4	-10	0	0.025	1
8893	1112	5	10	0	0.025	1
8894	1112	6	13	2	0.025	1
8895	1112	7	35	2	0.025	1
8896	1112	8	43	6	0.025	1
8897	1113	1	-43	6	0.025	1
8898	1113	2	-35	2	0.025	1
8899	1113	3	-13	2	0.025	1
8900	1113	4	-10	0	0.025	1
8901	1113	5	10	0	0.025	1
8902	1113	6	13	2	0.025	1
8903	1113	7	35	2	0.025	1
8904	1113	8	43	6	0.025	1
8905	1114	1	-43	6	0.025	1
8906	1114	2	-35	2	0.025	1
8907	1114	3	-13	2	0.025	1
8908	1114	4	-10	0	0.025	1
8909	1114	5	10	0	0.025	1
8910	1114	6	13	2	0.025	1
8911	1114	7	35	2	0.025	1
8912	1114	8	43	6	0.025	1
8913	1115	1	-43	6	0.025	1
8914	1115	2	-35	2	0.025	1
8915	1115	3	-13	2	0.025	1
8916	1115	4	-10	0	0.025	1
8917	1115	5	10	0	0.025	1
8918	1115	6	13	2	0.025	1
8919	1115	7	35	2	0.025	1
8920	1115	8	43	6	0.025	1
8921	1116	1	-43	6	0.025	1
8922	1116	2	-35	2	0.025	1
8923	1116	3	-13	2	0.025	1
8924	1116	4	-10	0	0.025	1
8925	1116	5	10	0	0.025	1
8926	1116	6	13	2	0.025	1
8927	1116	7	35	2	0.025	1
8928	1116	8	43	6	0.025	1
8929	1117	1	-43	6	0.025	1
8930	1117	2	-35	2	0.025	1
8931	1117	3	-13	2	0.025	1
8932	1117	4	-10	0	0.025	1
8933	1117	5	10	0	0.025	1
8934	1117	6	13	2	0.025	1
8935	1117	7	35	2	0.025	1
8936	1117	8	43	6	0.025	1
8937	1118	1	-43	6	0.025	1
8938	1118	2	-35	2	0.025	1
8939	1118	3	-13	2	0.025	1
8940	1118	4	-10	0	0.025	1
8941	1118	5	10	0	0.025	1
8942	1118	6	13	2	0.025	1
8943	1118	7	35	2	0.025	1
8944	1118	8	43	6	0.025	1
8945	1119	1	-43	6	0.025	1
8946	1119	2	-35	2	0.025	1
8947	1119	3	-13	2	0.025	1
8948	1119	4	-10	0	0.025	1
8949	1119	5	10	0	0.025	1
8950	1119	6	13	2	0.025	1
8951	1119	7	35	2	0.025	1
8952	1119	8	43	6	0.025	1
8953	1120	1	-43	6	0.025	1
8954	1120	2	-35	2	0.025	1
8955	1120	3	-13	2	0.025	1
8956	1120	4	-10	0	0.025	1
8957	1120	5	10	0	0.025	1
8958	1120	6	13	2	0.025	1
8959	1120	7	35	2	0.025	1
8960	1120	8	43	6	0.025	1
8961	1121	1	-43	6	0.025	1
8962	1121	2	-35	2	0.025	1
8963	1121	3	-13	2	0.025	1
8964	1121	4	-10	0	0.025	1
8965	1121	5	10	0	0.025	1
8966	1121	6	13	2	0.025	1
8967	1121	7	35	2	0.025	1
8968	1121	8	43	6	0.025	1
8969	1122	1	-43	6	0.025	1
8970	1122	2	-35	2	0.025	1
8971	1122	3	-13	2	0.025	1
8972	1122	4	-10	0	0.025	1
8973	1122	5	10	0	0.025	1
8974	1122	6	13	2	0.025	1
8975	1122	7	35	2	0.025	1
8976	1122	8	43	6	0.025	1
8977	1123	1	-43	6	0.025	1
8978	1123	2	-35	2	0.025	1
8979	1123	3	-13	2	0.025	1
8980	1123	4	-10	0	0.025	1
8981	1123	5	10	0	0.025	1
8982	1123	6	13	2	0.025	1
8983	1123	7	35	2	0.025	1
8984	1123	8	43	6	0.025	1
8985	1124	1	-43	6	0.025	1
8986	1124	2	-35	2	0.025	1
8987	1124	3	-13	2	0.025	1
8988	1124	4	-10	0	0.025	1
8989	1124	5	10	0	0.025	1
8990	1124	6	13	2	0.025	1
8991	1124	7	35	2	0.025	1
8992	1124	8	43	6	0.025	1
8993	1125	1	-43	6	0.025	1
8994	1125	2	-35	2	0.025	1
8995	1125	3	-13	2	0.025	1
8996	1125	4	-10	0	0.025	1
8997	1125	5	10	0	0.025	1
8998	1125	6	13	2	0.025	1
8999	1125	7	35	2	0.025	1
9000	1125	8	43	6	0.025	1
9001	1126	1	-43	6	0.025	1
9002	1126	2	-35	2	0.025	1
9003	1126	3	-13	2	0.025	1
9004	1126	4	-10	0	0.025	1
9005	1126	5	10	0	0.025	1
9006	1126	6	13	2	0.025	1
9007	1126	7	35	2	0.025	1
9008	1126	8	43	6	0.025	1
9009	1127	1	-43	6	0.025	1
9010	1127	2	-35	2	0.025	1
9011	1127	3	-13	2	0.025	1
9012	1127	4	-10	0	0.025	1
9013	1127	5	10	0	0.025	1
9014	1127	6	13	2	0.025	1
9015	1127	7	35	2	0.025	1
9016	1127	8	43	6	0.025	1
9017	1128	1	-43	6	0.025	1
9018	1128	2	-35	2	0.025	1
9019	1128	3	-13	2	0.025	1
9020	1128	4	-10	0	0.025	1
9021	1128	5	10	0	0.025	1
9022	1128	6	13	2	0.025	1
9023	1128	7	35	2	0.025	1
9024	1128	8	43	6	0.025	1
9025	1129	1	-43	6	0.025	1
9026	1129	2	-35	2	0.025	1
9027	1129	3	-13	2	0.025	1
9028	1129	4	-10	0	0.025	1
9029	1129	5	10	0	0.025	1
9030	1129	6	13	2	0.025	1
9031	1129	7	35	2	0.025	1
9032	1129	8	43	6	0.025	1
9033	1130	1	-43	6	0.025	1
9034	1130	2	-35	2	0.025	1
9035	1130	3	-13	2	0.025	1
9036	1130	4	-10	0	0.025	1
9037	1130	5	10	0	0.025	1
9038	1130	6	13	2	0.025	1
9039	1130	7	35	2	0.025	1
9040	1130	8	43	6	0.025	1
9041	1131	1	-43	6	0.025	1
9042	1131	2	-35	2	0.025	1
9043	1131	3	-13	2	0.025	1
9044	1131	4	-10	0	0.025	1
9045	1131	5	10	0	0.025	1
9046	1131	6	13	2	0.025	1
9047	1131	7	35	2	0.025	1
9048	1131	8	43	6	0.025	1
9049	1132	1	-43	6	0.025	1
9050	1132	2	-35	2	0.025	1
9051	1132	3	-13	2	0.025	1
9052	1132	4	-10	0	0.025	1
9053	1132	5	10	0	0.025	1
9054	1132	6	13	2	0.025	1
9055	1132	7	35	2	0.025	1
9056	1132	8	43	6	0.025	1
9057	1133	1	-43	6	0.025	1
9058	1133	2	-35	2	0.025	1
9059	1133	3	-13	2	0.025	1
9060	1133	4	-10	0	0.025	1
9061	1133	5	10	0	0.025	1
9062	1133	6	13	2	0.025	1
9063	1133	7	35	2	0.025	1
9064	1133	8	43	6	0.025	1
9065	1134	1	-43	6	0.025	1
9066	1134	2	-35	2	0.025	1
9067	1134	3	-13	2	0.025	1
9068	1134	4	-10	0	0.025	1
9069	1134	5	10	0	0.025	1
9070	1134	6	13	2	0.025	1
9071	1134	7	35	2	0.025	1
9072	1134	8	43	6	0.025	1
9073	1135	1	-43	6	0.025	1
9074	1135	2	-35	2	0.025	1
9075	1135	3	-13	2	0.025	1
9076	1135	4	-10	0	0.025	1
9077	1135	5	10	0	0.025	1
9078	1135	6	13	2	0.025	1
9079	1135	7	35	2	0.025	1
9080	1135	8	43	6	0.025	1
9081	1136	1	-43	6	0.025	1
9082	1136	2	-35	2	0.025	1
9083	1136	3	-13	2	0.025	1
9084	1136	4	-10	0	0.025	1
9085	1136	5	10	0	0.025	1
9086	1136	6	13	2	0.025	1
9087	1136	7	35	2	0.025	1
9088	1136	8	43	6	0.025	1
9089	1137	1	-43	6	0.025	1
9090	1137	2	-35	2	0.025	1
9091	1137	3	-13	2	0.025	1
9092	1137	4	-10	0	0.025	1
9093	1137	5	10	0	0.025	1
9094	1137	6	13	2	0.025	1
9095	1137	7	35	2	0.025	1
9096	1137	8	43	6	0.025	1
9097	1138	1	-43	6	0.025	1
9098	1138	2	-35	2	0.025	1
9099	1138	3	-13	2	0.025	1
9100	1138	4	-10	0	0.025	1
9101	1138	5	10	0	0.025	1
9102	1138	6	13	2	0.025	1
9103	1138	7	35	2	0.025	1
9104	1138	8	43	6	0.025	1
9105	1139	1	-43	6	0.025	1
9106	1139	2	-35	2	0.025	1
9107	1139	3	-13	2	0.025	1
9108	1139	4	-10	0	0.025	1
9109	1139	5	10	0	0.025	1
9110	1139	6	13	2	0.025	1
9111	1139	7	35	2	0.025	1
9112	1139	8	43	6	0.025	1
9113	1140	1	-43	6	0.025	1
9114	1140	2	-35	2	0.025	1
9115	1140	3	-13	2	0.025	1
9116	1140	4	-10	0	0.025	1
9117	1140	5	10	0	0.025	1
9118	1140	6	13	2	0.025	1
9119	1140	7	35	2	0.025	1
9120	1140	8	43	6	0.025	1
9121	1141	1	-43	6	0.025	1
9122	1141	2	-35	2	0.025	1
9123	1141	3	-13	2	0.025	1
9124	1141	4	-10	0	0.025	1
9125	1141	5	10	0	0.025	1
9126	1141	6	13	2	0.025	1
9127	1141	7	35	2	0.025	1
9128	1141	8	43	6	0.025	1
9129	1142	1	-43	6	0.025	1
9130	1142	2	-35	2	0.025	1
9131	1142	3	-13	2	0.025	1
9132	1142	4	-10	0	0.025	1
9133	1142	5	10	0	0.025	1
9134	1142	6	13	2	0.025	1
9135	1142	7	35	2	0.025	1
9136	1142	8	43	6	0.025	1
9137	1143	1	-43	6	0.025	1
9138	1143	2	-35	2	0.025	1
9139	1143	3	-13	2	0.025	1
9140	1143	4	-10	0	0.025	1
9141	1143	5	10	0	0.025	1
9142	1143	6	13	2	0.025	1
9143	1143	7	35	2	0.025	1
9144	1143	8	43	6	0.025	1
9145	1144	1	-43	6	0.025	1
9146	1144	2	-35	2	0.025	1
9147	1144	3	-13	2	0.025	1
9148	1144	4	-10	0	0.025	1
9149	1144	5	10	0	0.025	1
9150	1144	6	13	2	0.025	1
9151	1144	7	35	2	0.025	1
9152	1144	8	43	6	0.025	1
9153	1145	1	-43	6	0.025	1
9154	1145	2	-35	2	0.025	1
9155	1145	3	-13	2	0.025	1
9156	1145	4	-10	0	0.025	1
9157	1145	5	10	0	0.025	1
9158	1145	6	13	2	0.025	1
9159	1145	7	35	2	0.025	1
9160	1145	8	43	6	0.025	1
9161	1146	1	-43	6	0.025	1
9162	1146	2	-35	2	0.025	1
9163	1146	3	-13	2	0.025	1
9164	1146	4	-10	0	0.025	1
9165	1146	5	10	0	0.025	1
9166	1146	6	13	2	0.025	1
9167	1146	7	35	2	0.025	1
9168	1146	8	43	6	0.025	1
9169	1147	1	-43	6	0.025	1
9170	1147	2	-35	2	0.025	1
9171	1147	3	-13	2	0.025	1
9172	1147	4	-10	0	0.025	1
9173	1147	5	10	0	0.025	1
9174	1147	6	13	2	0.025	1
9175	1147	7	35	2	0.025	1
9176	1147	8	43	6	0.025	1
9177	1148	1	-43	6	0.025	1
9178	1148	2	-35	2	0.025	1
9179	1148	3	-13	2	0.025	1
9180	1148	4	-10	0	0.025	1
9181	1148	5	10	0	0.025	1
9182	1148	6	13	2	0.025	1
9183	1148	7	35	2	0.025	1
9184	1148	8	43	6	0.025	1
9185	1149	1	-43	6	0.025	1
9186	1149	2	-35	2	0.025	1
9187	1149	3	-13	2	0.025	1
9188	1149	4	-10	0	0.025	1
9189	1149	5	10	0	0.025	1
9190	1149	6	13	2	0.025	1
9191	1149	7	35	2	0.025	1
9192	1149	8	43	6	0.025	1
9193	1150	1	-43	6	0.025	1
9194	1150	2	-35	2	0.025	1
9195	1150	3	-13	2	0.025	1
9196	1150	4	-10	0	0.025	1
9197	1150	5	10	0	0.025	1
9198	1150	6	13	2	0.025	1
9199	1150	7	35	2	0.025	1
9200	1150	8	43	6	0.025	1
9201	1151	1	-43	6	0.025	1
9202	1151	2	-35	2	0.025	1
9203	1151	3	-13	2	0.025	1
9204	1151	4	-10	0	0.025	1
9205	1151	5	10	0	0.025	1
9206	1151	6	13	2	0.025	1
9207	1151	7	35	2	0.025	1
9208	1151	8	43	6	0.025	1
9209	1152	1	-43	6	0.025	1
9210	1152	2	-35	2	0.025	1
9211	1152	3	-13	2	0.025	1
9212	1152	4	-10	0	0.025	1
9213	1152	5	10	0	0.025	1
9214	1152	6	13	2	0.025	1
9215	1152	7	35	2	0.025	1
9216	1152	8	43	6	0.025	1
9217	1153	1	-43	6	0.025	1
9218	1153	2	-35	2	0.025	1
9219	1153	3	-13	2	0.025	1
9220	1153	4	-10	0	0.025	1
9221	1153	5	10	0	0.025	1
9222	1153	6	13	2	0.025	1
9223	1153	7	35	2	0.025	1
9224	1153	8	43	6	0.025	1
9225	1154	1	-43	6	0.025	1
9226	1154	2	-35	2	0.025	1
9227	1154	3	-13	2	0.025	1
9228	1154	4	-10	0	0.025	1
9229	1154	5	10	0	0.025	1
9230	1154	6	13	2	0.025	1
9231	1154	7	35	2	0.025	1
9232	1154	8	43	6	0.025	1
9233	1155	1	-43	6	0.025	1
9234	1155	2	-35	2	0.025	1
9235	1155	3	-13	2	0.025	1
9236	1155	4	-10	0	0.025	1
9237	1155	5	10	0	0.025	1
9238	1155	6	13	2	0.025	1
9239	1155	7	35	2	0.025	1
9240	1155	8	43	6	0.025	1
9241	1156	1	-43	6	0.025	1
9242	1156	2	-35	2	0.025	1
9243	1156	3	-13	2	0.025	1
9244	1156	4	-10	0	0.025	1
9245	1156	5	10	0	0.025	1
9246	1156	6	13	2	0.025	1
9247	1156	7	35	2	0.025	1
9248	1156	8	43	6	0.025	1
9249	1157	1	-43	6	0.025	1
9250	1157	2	-35	2	0.025	1
9251	1157	3	-13	2	0.025	1
9252	1157	4	-10	0	0.025	1
9253	1157	5	10	0	0.025	1
9254	1157	6	13	2	0.025	1
9255	1157	7	35	2	0.025	1
9256	1157	8	43	6	0.025	1
9257	1158	1	-43	6	0.025	1
9258	1158	2	-35	2	0.025	1
9259	1158	3	-13	2	0.025	1
9260	1158	4	-10	0	0.025	1
9261	1158	5	10	0	0.025	1
9262	1158	6	13	2	0.025	1
9263	1158	7	35	2	0.025	1
9264	1158	8	43	6	0.025	1
9265	1159	1	-43	6	0.025	1
9266	1159	2	-35	2	0.025	1
9267	1159	3	-13	2	0.025	1
9268	1159	4	-10	0	0.025	1
9269	1159	5	10	0	0.025	1
9270	1159	6	13	2	0.025	1
9271	1159	7	35	2	0.025	1
9272	1159	8	43	6	0.025	1
9273	1160	1	-43	6	0.025	1
9274	1160	2	-35	2	0.025	1
9275	1160	3	-13	2	0.025	1
9276	1160	4	-10	0	0.025	1
9277	1160	5	10	0	0.025	1
9278	1160	6	13	2	0.025	1
9279	1160	7	35	2	0.025	1
9280	1160	8	43	6	0.025	1
9281	1161	1	-43	6	0.025	1
9282	1161	2	-35	2	0.025	1
9283	1161	3	-13	2	0.025	1
9284	1161	4	-10	0	0.025	1
9285	1161	5	10	0	0.025	1
9286	1161	6	13	2	0.025	1
9287	1161	7	35	2	0.025	1
9288	1161	8	43	6	0.025	1
9289	1162	1	-43	6	0.025	1
9290	1162	2	-35	2	0.025	1
9291	1162	3	-13	2	0.025	1
9292	1162	4	-10	0	0.025	1
9293	1162	5	10	0	0.025	1
9294	1162	6	13	2	0.025	1
9295	1162	7	35	2	0.025	1
9296	1162	8	43	6	0.025	1
9297	1163	1	-43	6	0.025	1
9298	1163	2	-35	2	0.025	1
9299	1163	3	-13	2	0.025	1
9300	1163	4	-10	0	0.025	1
9301	1163	5	10	0	0.025	1
9302	1163	6	13	2	0.025	1
9303	1163	7	35	2	0.025	1
9304	1163	8	43	6	0.025	1
9305	1164	1	-43	6	0.025	1
9306	1164	2	-35	2	0.025	1
9307	1164	3	-13	2	0.025	1
9308	1164	4	-10	0	0.025	1
9309	1164	5	10	0	0.025	1
9310	1164	6	13	2	0.025	1
9311	1164	7	35	2	0.025	1
9312	1164	8	43	6	0.025	1
9313	1165	1	-43	6	0.025	1
9314	1165	2	-35	2	0.025	1
9315	1165	3	-13	2	0.025	1
9316	1165	4	-10	0	0.025	1
9317	1165	5	10	0	0.025	1
9318	1165	6	13	2	0.025	1
9319	1165	7	35	2	0.025	1
9320	1165	8	43	6	0.025	1
9321	1166	1	-43	6	0.025	1
9322	1166	2	-35	2	0.025	1
9323	1166	3	-13	2	0.025	1
9324	1166	4	-10	0	0.025	1
9325	1166	5	10	0	0.025	1
9326	1166	6	13	2	0.025	1
9327	1166	7	35	2	0.025	1
9328	1166	8	43	6	0.025	1
